(0.48945147679324896, 0.51028806584362141)
(0.49789029535864981, 0.51851851851851849)
(0.49789029535864981, 0.51440329218106995)
(0.48523206751054854, 0.52674897119341568)
(0.46413502109704641, 0.49794238683127573)
(0.47679324894514769, 0.52674897119341568)
(0.49367088607594939, 0.50205761316872433)
(0.48523206751054854, 0.50205761316872433)
(0.49367088607594939, 0.49794238683127573)
(0.48523206751054854, 0.50617283950617287)
(0.46835443037974683, 0.48559670781893005)
(0.49789029535864981, 0.53497942386831276)
(0.49367088607594939, 0.53086419753086422)
(0.48945147679324896, 0.51028806584362141)
(0.48101265822784811, 0.52263374485596703)
(0.49367088607594939, 0.51440329218106995)
(0.49367088607594939, 0.51440329218106995)
(0.51054852320675104, 0.51028806584362141)
(0.46413502109704641, 0.52263374485596703)
(0.46835443037974683, 0.51440329218106995)
(0.48945147679324896, 0.52263374485596703)
(0.47679324894514769, 0.51851851851851849)
(0.48945147679324896, 0.51028806584362141)
(0.48945147679324896, 0.49794238683127573)
(0.48945147679324896, 0.50617283950617287)
(0.47679324894514769, 0.50205761316872433)
(0.48101265822784811, 0.49382716049382713)
(0.49367088607594939, 0.48971193415637859)
(0.50210970464135019, 0.48971193415637859)
(0.51054852320675104, 0.51851851851851849)
(0.46835443037974683, 0.51028806584362141)
(0.47257383966244726, 0.51028806584362141)
(0.45991561181434598, 0.50617283950617287)
(0.48101265822784811, 0.53086419753086422)
(0.47257383966244726, 0.51851851851851849)
(0.48523206751054854, 0.50205761316872433)
(0.49789029535864981, 0.50205761316872433)
(0.49789029535864981, 0.49794238683127573)
(0.46835443037974683, 0.50205761316872433)
(0.48523206751054854, 0.51440329218106995)
(0.49789029535864981, 0.50617283950617287)
(0.49367088607594939, 0.51028806584362141)
(0.48945147679324896, 0.50617283950617287)
(0.47257383966244726, 0.49794238683127573)
(0.49367088607594939, 0.51028806584362141)
(0.50210970464135019, 0.52263374485596703)
(0.4472573839662447, 0.51028806584362141)
(0.47679324894514769, 0.53086419753086422)
(0.45991561181434598, 0.51851851851851849)
(0.48101265822784811, 0.52674897119341568)
(0.47257383966244726, 0.53086419753086422)
(0.45569620253164556, 0.51851851851851849)
(0.46413502109704641, 0.52263374485596703)
(0.46835443037974683, 0.50617283950617287)
(0.48523206751054854, 0.53086419753086422)
(0.48523206751054854, 0.52263374485596703)
(0.48101265822784811, 0.50617283950617287)
(0.48523206751054854, 0.51440329218106995)
(0.47257383966244726, 0.49382716049382713)
(0.50632911392405067, 0.51851851851851849)
(0.48101265822784811, 0.52263374485596703)
(0.51054852320675104, 0.50617283950617287)
(0.49789029535864981, 0.51028806584362141)
(0.48523206751054854, 0.50205761316872433)
(0.47679324894514769, 0.51028806584362141)
(0.48101265822784811, 0.50205761316872433)
(0.45991561181434598, 0.52263374485596703)
(0.45147679324894513, 0.51851851851851849)
(0.46835443037974683, 0.53086419753086422)
(0.45991561181434598, 0.51028806584362141)
(0.46835443037974683, 0.50205761316872433)
(0.47257383966244726, 0.50617283950617287)
(0.49789029535864981, 0.50205761316872433)
(0.50632911392405067, 0.49382716049382713)
(0.51054852320675104, 0.50617283950617287)
(0.50632911392405067, 0.49794238683127573)
(0.49367088607594939, 0.48559670781893005)
(0.50210970464135019, 0.49794238683127573)
(0.48523206751054854, 0.52674897119341568)
(0.49367088607594939, 0.52674897119341568)
(0.48101265822784811, 0.53086419753086422)
(0.4472573839662447, 0.49794238683127573)
(0.45147679324894513, 0.51851851851851849)
(0.47679324894514769, 0.51440329218106995)
(0.47257383966244726, 0.51851851851851849)
(0.47257383966244726, 0.51028806584362141)
(0.46835443037974683, 0.52263374485596703)
(0.46413502109704641, 0.50617283950617287)
(0.49789029535864981, 0.49794238683127573)
(0.48945147679324896, 0.52263374485596703)
(0.46835443037974683, 0.51440329218106995)
(0.48101265822784811, 0.52674897119341568)
(0.47679324894514769, 0.53086419753086422)
(0.48945147679324896, 0.53086419753086422)
(0.48101265822784811, 0.51851851851851849)
(0.48101265822784811, 0.52263374485596703)
(0.49789029535864981, 0.50617283950617287)
(0.47679324894514769, 0.50617283950617287)
(0.46835443037974683, 0.52263374485596703)
(0.48101265822784811, 0.50617283950617287)
(0.48101265822784811, 0.50205761316872433)
(0.46413502109704641, 0.50617283950617287)
(0.46413502109704641, 0.49794238683127573)
(0.45569620253164556, 0.51440329218106995)
(0.48523206751054854, 0.50205761316872433)
(0.47257383966244726, 0.52263374485596703)
(0.47679324894514769, 0.50617283950617287)
(0.49367088607594939, 0.51851851851851849)
(0.48523206751054854, 0.49794238683127573)
(0.50632911392405067, 0.50617283950617287)
(0.49789029535864981, 0.50205761316872433)
(0.48523206751054854, 0.50617283950617287)
(0.49367088607594939, 0.51851851851851849)
(0.48945147679324896, 0.50205761316872433)
(0.50210970464135019, 0.51028806584362141)
(0.49789029535864981, 0.51851851851851849)
(0.48945147679324896, 0.50617283950617287)
(0.48945147679324896, 0.51851851851851849)
(0.48945147679324896, 0.49382716049382713)
(0.51054852320675104, 0.49794238683127573)
(0.48523206751054854, 0.51028806584362141)
(0.50632911392405067, 0.50617283950617287)
(0.48523206751054854, 0.51440329218106995)
(0.51054852320675104, 0.50617283950617287)
(0.48101265822784811, 0.50617283950617287)
(0.50210970464135019, 0.50205761316872433)
(0.50632911392405067, 0.50205761316872433)
(0.50210970464135019, 0.49794238683127573)
(0.47257383966244726, 0.48971193415637859)
(0.48101265822784811, 0.50205761316872433)
(0.48945147679324896, 0.50617283950617287)
(0.48523206751054854, 0.50617283950617287)
(0.51054852320675104, 0.50617283950617287)
(0.50210970464135019, 0.51440329218106995)
(0.49367088607594939, 0.50617283950617287)
(0.51054852320675104, 0.51851851851851849)
(0.50210970464135019, 0.49382716049382713)
(0.49789029535864981, 0.51440329218106995)
(0.50632911392405067, 0.48971193415637859)
(0.48523206751054854, 0.50205761316872433)
(0.48945147679324896, 0.51440329218106995)
(0.49367088607594939, 0.52263374485596703)
(0.47257383966244726, 0.51851851851851849)
(0.47257383966244726, 0.51028806584362141)
(0.46413502109704641, 0.52263374485596703)
(0.50210970464135019, 0.49794238683127573)
(0.49367088607594939, 0.51440329218106995)
(0.49367088607594939, 0.51851851851851849)
(0.48101265822784811, 0.50205761316872433)
(0.46413502109704641, 0.51440329218106995)
(0.48523206751054854, 0.51028806584362141)
(0.49789029535864981, 0.51440329218106995)
(0.47679324894514769, 0.52263374485596703)
(0.48945147679324896, 0.50617283950617287)
(0.45569620253164556, 0.50205761316872433)
(0.48101265822784811, 0.51440329218106995)
(0.48523206751054854, 0.51028806584362141)
(0.46835443037974683, 0.50617283950617287)
(0.48945147679324896, 0.49794238683127573)
(0.48101265822784811, 0.50617283950617287)
(0.49789029535864981, 0.49382716049382713)
(0.49789029535864981, 0.50205761316872433)
(0.49789029535864981, 0.50205761316872433)
(0.48101265822784811, 0.51028806584362141)
(0.48101265822784811, 0.51851851851851849)
(0.47257383966244726, 0.51028806584362141)
(0.48523206751054854, 0.50617283950617287)
(0.47679324894514769, 0.50205761316872433)
(0.51054852320675104, 0.51440329218106995)
(0.48523206751054854, 0.50617283950617287)
(0.47679324894514769, 0.51440329218106995)
(0.50632911392405067, 0.50617283950617287)
(0.48523206751054854, 0.49794238683127573)
(0.50210970464135019, 0.50617283950617287)
(0.49367088607594939, 0.50205761316872433)
(0.51476793248945152, 0.50205761316872433)
(0.49367088607594939, 0.50617283950617287)
(0.51476793248945152, 0.50617283950617287)
(0.48101265822784811, 0.51028806584362141)
(0.47257383966244726, 0.50617283950617287)
(0.49367088607594939, 0.51028806584362141)
(0.48523206751054854, 0.51028806584362141)
(0.45991561181434598, 0.49382716049382713)
(0.48945147679324896, 0.52674897119341568)
(0.48101265822784811, 0.50205761316872433)
(0.46835443037974683, 0.51440329218106995)
(0.46413502109704641, 0.50205761316872433)
(0.45991561181434598, 0.52674897119341568)
(0.46835443037974683, 0.53086419753086422)
(0.49367088607594939, 0.51440329218106995)
(0.47679324894514769, 0.52674897119341568)
(0.48523206751054854, 0.50617283950617287)
(0.48945147679324896, 0.53086419753086422)
(0.47679324894514769, 0.50617283950617287)
(0.50632911392405067, 0.50205761316872433)
(0.46835443037974683, 0.49794238683127573)
(0.46835443037974683, 0.49794238683127573)
(0.46413502109704641, 0.51851851851851849)
(0.47257383966244726, 0.52263374485596703)
(0.45147679324894513, 0.53909465020576131)
(0.46413502109704641, 0.51851851851851849)
(0.48945147679324896, 0.51851851851851849)
(0.49789029535864981, 0.50617283950617287)
(0.48523206751054854, 0.49794238683127573)
(0.51476793248945152, 0.48148148148148145)
(0.51898734177215189, 0.50617283950617287)
(0.48945147679324896, 0.50205761316872433)
(0.50210970464135019, 0.50205761316872433)
(0.53164556962025311, 0.48559670781893005)
(0.51476793248945152, 0.49382716049382713)
(0.48523206751054854, 0.51028806584362141)
(0.48945147679324896, 0.50617283950617287)
(0.48945147679324896, 0.49382716049382713)
(0.51054852320675104, 0.50205761316872433)
(0.49367088607594939, 0.51440329218106995)
(0.49789029535864981, 0.50205761316872433)
(0.48945147679324896, 0.50617283950617287)
(0.48945147679324896, 0.51440329218106995)
(0.50632911392405067, 0.50617283950617287)
(0.50210970464135019, 0.49382716049382713)
(0.52320675105485237, 0.50617283950617287)
(0.46835443037974683, 0.51028806584362141)
(0.48945147679324896, 0.53086419753086422)
(0.45991561181434598, 0.52263374485596703)
(0.45569620253164556, 0.52263374485596703)
